transaction_id,payment_date,invoice_number,po_number,vendor_id,vendor_name,amount,category,plant_code,cost_center,related_party,days_overdue,payment_frequency,previous_avg_amount
T108454,2025-12-19,INV-559367,PO-815423,V1177,Vendor_177,132335.38225181875,Utilities,P001,CC0174,0,106,Quarterly,116446.22431930927
T108455,2024-07-17,INV-386861,PO-788004,V1035,Vendor_035,142056.44093375548,Raw Material,P002,CC0109,0,105,Quarterly,109703.22502735375
T108456,2026-02-12,INV-440012,PO-820699,V1192,Vendor_192,50000.0,IT Services,P008,CC0175,0,27,Quarterly,58480.92476482369
T108457,2025-04-21,INV-141771,PO-797903,V1111,Vendor_111,50000.0,Utilities,P003,CC0183,0,86,Quarterly,41273.967265469815
T108458,2025-01-04,INV-570983,PO-875491,V1081,Vendor_081,50000.0,Services,P006,CC0142,0,68,Quarterly,39946.30975533461
T108459,2024-09-13,INV-274240,PO-253482,V1051,Vendor_051,82122.32682612933,Raw Material,P008,CC0186,0,73,Quarterly,99318.78999795447
T108460,2025-09-05,INV-856752,PO-312140,V1148,Vendor_148,50000.0,Logistics,P005,CC0139,0,99,Ad-hoc,56063.84025985283
T108461,2026-02-21,INV-785470,PO-103076,V1195,Vendor_195,50000.0,Utilities,P005,CC0165,0,14,Ad-hoc,57984.70897132785
T108462,2025-07-27,INV-643344,PO-488707,V1138,Vendor_138,53728.629919307685,IT Services,P010,CC0120,0,102,Ad-hoc,48904.67621594422
T108463,2024-04-03,INV-301965,PO-336598,V1006,Vendor_006,72495.90409789297,Services,P010,CC0151,0,64,Monthly,77604.09052947818
T108464,2025-02-16,INV-701154,PO-664160,V1093,Vendor_093,997936.6753746697,IT Services,P005,CC0105,0,-10,One-off,62965.827506565074
T108465,2025-08-27,INV-993398,PO-597529,V1146,Vendor_146,50000.0,Services,P003,CC0111,0,41,Monthly,43480.91787332875
T108466,2024-12-26,INV-667552,PO-622976,V1079,Vendor_079,59912.958919385266,Maintenance,P001,CC0190,0,2,Ad-hoc,44418.105163776156
T108467,2025-09-26,INV-807603,PO-692842,V1154,Vendor_154,109029.41291611375,Raw Material,P002,CC0170,0,32,Quarterly,87499.02971913788
T108468,2025-08-09,INV-910388,PO-999164,V1141,Vendor_141,59118.62504750925,Maintenance,P006,CC0159,0,14,One-off,73217.2211164647
T108469,2024-04-29,INV-863730,PO-195825,V1013,Vendor_013,50000.0,Packaging,P010,CC0140,0,75,Monthly,43445.932465805265
T108470,2025-04-22,INV-245981,PO-348652,V1111,Vendor_111,50000.0,Logistics,P006,CC0155,0,-9,Quarterly,49737.587203434916
T108471,2024-07-14,INV-885951,PO-475818,V1034,Vendor_034,334893.76241773355,Logistics,P010,CC0170,0,1,Ad-hoc,98406.97648632726
T108472,2025-03-01,INV-788935,PO-164205,V1097,Vendor_097,50000.0,Services,P008,CC0133,0,106,Quarterly,63800.40875053024
T108473,2024-12-16,INV-747013,PO-836667,V1076,Vendor_076,50000.0,Utilities,P001,CC0132,0,42,Ad-hoc,44044.37045914003
T108474,2025-10-21,INV-305106,PO-449075,V1161,Vendor_161,50000.0,Logistics,P004,CC0173,0,-2,Quarterly,50641.73872970099
T108475,2025-12-04,INV-519564,PO-250042,V1173,Vendor_173,50000.0,Raw Material,P006,CC0154,0,91,Ad-hoc,63743.72985683419
T108476,2025-02-10,INV-913559,PO-566211,V1092,Vendor_092,50000.0,Utilities,P001,CC0140,0,108,Ad-hoc,41040.34460188343
T108477,2025-04-07,INV-925310,PO-272744,V1107,Vendor_107,53134.17684406398,Logistics,P001,CC0144,1,32,Quarterly,56254.80980606373
T108478,2025-06-11,INV-203842,PO-448514,V1125,Vendor_125,50000.0,Maintenance,P004,CC0180,0,29,Ad-hoc,36908.202681078525
T108479,2025-07-02,INV-483873,PO-680017,V1131,Vendor_131,65699.98779958452,Utilities,P009,CC0151,0,63,One-off,56356.47107736632
T108480,2025-06-17,INV-645483,PO-387427,V1127,Vendor_127,52932.67648311714,Logistics,P007,CC0107,1,-1,One-off,39251.11274106475
T108481,2025-10-03,INV-186237,PO-849476,V1156,Vendor_156,181860.67384935415,Raw Material,P006,CC0182,1,118,Monthly,163327.55239233637
T108482,2026-02-25,INV-321436,PO-331533,V1196,Vendor_196,50000.0,Services,P006,CC0124,0,39,Quarterly,41193.01423389578
T108483,2025-11-05,INV-636798,PO-203462,V1165,Vendor_165,4998364.378429902,Maintenance,P006,CC0107,0,23,Monthly,76530.77789478819
T108484,2024-06-17,INV-690523,PO-484735,V1026,Vendor_026,65316.665331646924,Maintenance,P009,CC0128,0,84,Monthly,63882.133011831895
T108485,2025-02-21,INV-195008,PO-272194,V1095,Vendor_095,50000.0,Logistics,P004,CC0111,0,40,Monthly,47150.00641263506
T108486,2025-02-10,INV-481165,PO-720281,V1092,Vendor_092,62794.71536795911,Packaging,P003,CC0102,0,7,Monthly,70040.84099754464
T108487,2025-03-17,INV-689848,PO-571451,V1101,Vendor_101,87974.05172377967,Raw Material,P003,CC0169,0,51,Ad-hoc,111579.21313820196
T108488,2025-03-31,INV-991470,PO-233978,V1105,Vendor_105,62833.63142020086,Utilities,P006,CC0166,0,114,One-off,55351.781840493815
T108489,2025-08-17,INV-997773,PO-402855,V1143,Vendor_143,119638.67555257533,Packaging,P003,CC0130,0,54,One-off,88538.67702448016
T108490,2025-01-12,INV-379613,PO-878979,V1084,Vendor_084,50000.0,Maintenance,P010,CC0170,0,12,Ad-hoc,38293.40501762611
T108491,2024-09-19,INV-707686,PO-836905,V1052,Vendor_052,50000.0,Utilities,P007,CC0103,0,18,Ad-hoc,60716.45071462026
T108492,2025-02-08,INV-597403,PO-677009,V1091,Vendor_091,125182.5090250063,Raw Material,P004,CC0141,0,106,Monthly,151159.50636330212
T108493,2025-11-24,INV-289496,PO-912768,V1170,Vendor_170,94467.69154688525,Utilities,P003,CC0157,0,89,Monthly,93071.38766224669
T108494,2024-10-24,INV-556750,PO-196633,V1062,Vendor_062,78453.06725663625,Packaging,P005,CC0179,0,-9,Ad-hoc,61866.97307777118
T108495,2024-03-26,INV-224073,PO-758781,V1004,Vendor_004,110924.79223906939,IT Services,P009,CC0127,0,18,Monthly,112687.78939595434
T108496,2026-02-21,INV-208174,PO-121167,V1195,Vendor_195,50000.0,Raw Material,P010,CC0195,0,85,Ad-hoc,55052.656705393754
T108497,2024-07-31,INV-420747,PO-639927,V1039,Vendor_039,89125.90673070643,Logistics,P006,CC0137,0,29,One-off,80154.66177048485
T108498,2025-05-25,INV-335264,PO-146221,V1120,Vendor_120,101944.62790740674,Raw Material,P002,CC0173,0,53,Ad-hoc,76408.6013814599
T108499,2025-10-16,INV-231188,PO-407643,V1160,Vendor_160,50000.0,Utilities,P001,CC0117,0,103,Quarterly,44658.24925184432
T108500,2024-09-27,INV-146697,PO-181331,V1054,Vendor_054,222931.21700627843,Services,P006,CC0167,0,89,Quarterly,248422.1487891473
T108501,2024-11-14,INV-612723,PO-328544,V1068,Vendor_068,66050.47371761958,Services,P007,CC0156,0,77,Monthly,85008.3211923907
T108502,2024-10-01,INV-105270,PO-679184,V1056,Vendor_056,50000.0,Utilities,P004,CC0144,0,75,Ad-hoc,40702.704378295144
T108503,2024-06-28,INV-804787,PO-803887,V1029,Vendor_029,72448.84451996193,IT Services,P009,CC0125,0,22,Monthly,90469.29546282558
T108504,2024-06-30,INV-165519,PO-946769,V1030,Vendor_030,498092.2765357782,Logistics,P001,CC0155,0,15,Monthly,48698.68735252806
T108505,2024-07-25,INV-692323,PO-989392,V1037,Vendor_037,107204.94303584179,Services,P004,CC0141,0,96,Monthly,117703.61694066544
T108506,2025-02-08,INV-233729,PO-219972,V1091,Vendor_091,78745.15387472857,Utilities,P008,CC0128,0,-4,Quarterly,95928.87087637847
T108507,2025-04-02,INV-655478,PO-927605,V1106,Vendor_106,50000.0,IT Services,P003,CC0152,0,74,One-off,51723.8123994201
T108508,2024-03-22,INV-228361,PO-355898,V1003,Vendor_003,126909.04898155306,Packaging,P002,CC0124,0,42,Quarterly,93516.337764868
T108509,2025-11-18,INV-492045,PO-896030,V1169,Vendor_169,22376664.53063737,Services,P008,CC0165,1,-7,Monthly,82312.89359476355
T108510,2025-07-17,INV-693606,PO-879264,V1135,Vendor_135,50000.0,Maintenance,P009,CC0102,0,65,Monthly,59087.17182239731
T108511,2024-05-01,INV-255456,PO-927243,V1014,Vendor_014,55491.07409701076,Packaging,P002,CC0124,0,7,One-off,57252.088968106764
T108512,2025-11-16,INV-219433,PO-555105,V1168,Vendor_168,4997742.39204016,Logistics,P005,CC0148,0,100,Quarterly,69581.53151375022
T108513,2024-04-02,INV-674001,PO-775438,V1006,Vendor_006,50000.0,Services,P010,CC0112,0,22,One-off,52499.05177264067
T108514,2025-04-24,INV-676845,PO-484418,V1112,Vendor_112,50655.358465863654,Utilities,P002,CC0122,0,20,Ad-hoc,43621.459926039046
T108515,2025-02-13,INV-477412,PO-170139,V1093,Vendor_093,60983.737797668335,Utilities,P002,CC0142,0,78,One-off,51507.2418173586
T108516,2025-03-12,INV-210230,PO-525907,V1100,Vendor_100,50000.0,Raw Material,P003,CC0146,0,29,One-off,59851.79072212744
T108517,2026-02-07,INV-374915,PO-280938,V1191,Vendor_191,50000.0,Packaging,P005,CC0134,0,37,One-off,47002.02818808469
T108518,2026-01-16,INV-295701,PO-191008,V1185,Vendor_185,67478.71077358826,Maintenance,P009,CC0181,0,34,Ad-hoc,58328.150076507576
T108519,2024-09-30,INV-693356,PO-220590,V1055,Vendor_055,50000.0,Utilities,P005,CC0151,0,55,Quarterly,47275.29296205323
T108520,2025-05-08,INV-370474,PO-297630,V1115,Vendor_115,50000.0,Services,P004,CC0136,0,84,Monthly,62618.99986884153
T108521,2026-02-09,INV-440682,PO-816787,V1191,Vendor_191,50000.0,Logistics,P009,CC0151,0,91,Monthly,40423.66071236725
T108522,2025-08-25,INV-335184,PO-965814,V1145,Vendor_145,50000.0,IT Services,P003,CC0132,0,6,Quarterly,40556.880435513434
T108523,2025-12-19,INV-251497,PO-865325,V1177,Vendor_177,74100.50208666312,IT Services,P004,CC0105,0,50,Monthly,67598.84398540652
T108524,2025-01-22,INV-830543,PO-679081,V1086,Vendor_086,53575.43380539881,Logistics,P003,CC0144,0,57,Ad-hoc,39445.62413810483
T108525,2024-10-03,INV-535161,PO-894063,V1056,Vendor_056,52617.275284429124,Logistics,P002,CC0136,0,113,Quarterly,39197.38316378156
T108526,2025-03-18,INV-614094,PO-357656,V1102,Vendor_102,50000.0,IT Services,P006,CC0149,0,66,Ad-hoc,35329.35752222252
T108527,2025-10-28,INV-360264,PO-917536,V1163,Vendor_163,50000.0,Logistics,P010,CC0151,0,97,Ad-hoc,39385.612487022074
T108528,2026-01-18,INV-178698,PO-952278,V1185,Vendor_185,72274.567270673,Logistics,P003,CC0127,0,57,Quarterly,78362.429522605
T108529,2025-07-24,INV-760139,PO-233761,V1137,Vendor_137,58334.931869939486,IT Services,P001,CC0145,0,56,One-off,47709.555452203684
T108530,2025-08-08,INV-749883,PO-457745,V1141,Vendor_141,90340.1284014533,Raw Material,P010,CC0159,0,60,Ad-hoc,83715.8462218076
T108531,2025-03-19,INV-142360,PO-352452,V1102,Vendor_102,97007.73592047166,Utilities,P002,CC0124,0,2,One-off,108973.75672866816
T108532,2024-10-30,INV-897669,PO-226777,V1063,Vendor_063,52780.129881900524,Utilities,P001,CC0102,1,46,Quarterly,37953.86928402356
T108533,2025-01-13,INV-867558,PO-255495,V1084,Vendor_084,50000.0,Logistics,P008,CC0118,0,113,Ad-hoc,41271.76744640583
T108534,2025-03-09,INV-863841,PO-968783,V1099,Vendor_099,50000.0,Packaging,P002,CC0148,0,118,Monthly,64876.64640466942
T108535,2025-10-27,INV-515211,PO-263340,V1163,Vendor_163,57019.88579458477,IT Services,P010,CC0169,0,12,Ad-hoc,60337.13627781126
T108536,2025-04-20,INV-724437,PO-699337,V1111,Vendor_111,50000.0,Maintenance,P005,CC0164,0,48,Quarterly,54799.38950493902
T108537,2025-10-10,INV-114349,PO-885427,V1158,Vendor_158,50000.0,IT Services,P007,CC0177,0,96,Ad-hoc,50481.440240145115
T108538,2024-03-30,INV-638571,PO-777533,V1005,Vendor_005,61999.161646907996,Logistics,P003,CC0146,0,98,One-off,79330.12690581613
T108539,2025-09-14,INV-220026,PO-508183,V1151,Vendor_151,201824.0488218899,IT Services,P003,CC0187,0,73,Monthly,158750.39950200726
T108540,2025-03-16,INV-918365,PO-120260,V1101,Vendor_101,50000.0,Maintenance,P008,CC0197,0,62,Quarterly,37021.18373077361
T108541,2026-03-09,INV-950895,PO-476379,V1199,Vendor_199,488083.21767255815,Packaging,P006,CC0101,0,103,Ad-hoc,71132.38494095166
T108542,2025-02-18,INV-235394,PO-354830,V1094,Vendor_094,50000.0,Services,P010,CC0115,0,69,One-off,35122.89108583659
T108543,2025-02-23,INV-583305,PO-878059,V1095,Vendor_095,111491.15367763543,Logistics,P010,CC0139,0,93,Quarterly,115609.3116650143
T108544,2024-06-12,INV-633015,PO-950883,V1025,Vendor_025,92722.97113595065,Services,P007,CC0145,0,95,Monthly,64984.656234216
T108545,2025-10-21,INV-791690,PO-309115,V1161,Vendor_161,89578.18243770131,Packaging,P008,CC0120,0,24,Ad-hoc,81421.8011235735
T108546,2025-08-05,INV-539901,PO-239972,V1140,Vendor_140,118172.16974157136,Maintenance,P009,CC0129,0,117,Monthly,128870.51861350452
T108547,2025-11-30,INV-894498,PO-838077,V1172,Vendor_172,198937.44656228897,Services,P006,CC0104,0,38,Ad-hoc,51419.7910191577
T108548,2024-05-17,INV-410917,PO-886129,V1018,Vendor_018,51471.888851399875,Utilities,P009,CC0190,0,8,One-off,53320.624304720724
T108549,2024-08-12,INV-388274,PO-984890,V1042,Vendor_042,140777.972611016,Utilities,P001,CC0178,0,21,Ad-hoc,111835.10785943212
T108550,2025-12-11,INV-756217,PO-793420,V1175,Vendor_175,82155.08754329303,Utilities,P002,CC0117,0,65,Quarterly,72036.83584598145
T108551,2024-04-10,INV-592224,PO-517138,V1008,Vendor_008,50000.0,Maintenance,P005,CC0140,1,109,One-off,56300.87340202466
T108552,2025-03-16,INV-173664,PO-440665,V1101,Vendor_101,75162.7083861164,Utilities,P001,CC0152,0,13,Monthly,53664.54260091803
T108553,2024-12-31,INV-685290,PO-153933,V1080,Vendor_080,50000.0,Services,P005,CC0144,0,77,One-off,52858.49904191764
T108554,2026-01-25,INV-351440,PO-898049,V1187,Vendor_187,93815.55120291325,Utilities,P007,CC0142,0,-4,Ad-hoc,94776.16307306488
T108555,2025-11-26,INV-857425,PO-993776,V1171,Vendor_171,73430.54222853911,Utilities,P004,CC0155,0,55,One-off,66555.55844676009
T108556,2025-12-25,INV-852824,PO-930435,V1179,Vendor_179,50000.0,Maintenance,P010,CC0191,0,106,One-off,45043.25928896553
T108557,2024-10-08,INV-478080,PO-616360,V1057,Vendor_057,68488.0862144894,Services,P009,CC0152,0,74,Quarterly,80772.67991013106
T108558,2025-05-13,INV-867904,PO-880179,V1117,Vendor_117,66523.7205888618,Logistics,P009,CC0155,0,119,Monthly,61813.71595045833
T108559,2025-08-04,INV-956576,PO-102232,V1140,Vendor_140,71806.56915297378,Packaging,P008,CC0125,0,114,Quarterly,53705.2686132653
T108560,2026-02-15,INV-756503,PO-466731,V1193,Vendor_193,79838.76368488149,Packaging,P007,CC0146,0,79,Monthly,101971.95823304335
T108561,2024-03-16,INV-646408,PO-196717,V1001,Vendor_001,126498.15219778163,Utilities,P007,CC0167,0,-8,One-off,98443.58901033396
T108562,2026-02-22,INV-939709,PO-628420,V1195,Vendor_195,73640.06329067159,Maintenance,P002,CC0158,0,42,Quarterly,86782.7746140538
T108563,2024-11-25,INV-886484,PO-102115,V1071,Vendor_071,60563.5938657774,Logistics,P010,CC0148,0,5,Ad-hoc,42901.19074545996
T108564,2024-06-12,INV-530203,PO-375515,V1025,Vendor_025,15108778.203440554,Services,P008,CC0171,1,88,One-off,97647.73908577865
T108565,2025-06-03,INV-175022,PO-477513,V1123,Vendor_123,183757.15623161133,Logistics,P003,CC0121,0,11,Monthly,185430.87668102953
T108566,2025-10-02,INV-640672,PO-216957,V1156,Vendor_156,94611.60075660914,IT Services,P007,CC0103,0,118,Ad-hoc,67918.7816272642
T108567,2024-06-13,INV-517007,PO-177540,V1025,Vendor_025,66376.81238481293,IT Services,P005,CC0131,0,71,Ad-hoc,75699.56687398547
T108568,2024-04-09,INV-429185,PO-911899,V1008,Vendor_008,74329.65489888456,IT Services,P010,CC0124,0,108,One-off,63652.117817712
T108569,2025-12-25,INV-261252,PO-345032,V1179,Vendor_179,68051.6244830975,IT Services,P006,CC0191,0,95,Ad-hoc,69732.57262806855
T108570,2026-01-21,INV-744933,PO-983039,V1186,Vendor_186,60431.1033579971,IT Services,P008,CC0123,0,102,Monthly,71030.51217811508
T108571,2024-07-03,INV-920693,PO-433632,V1031,Vendor_031,176766.58558312204,Services,P002,CC0191,0,-4,Quarterly,186430.11268198278
T108572,2025-12-30,INV-637835,PO-152727,V1180,Vendor_180,50000.0,Services,P002,CC0141,0,56,Quarterly,48668.3982419298
T108573,2026-01-04,INV-311488,PO-193100,V1181,Vendor_181,106665.48566131678,Logistics,P010,CC0171,0,107,Monthly,96176.79296157701
T108574,2026-03-09,INV-101108,PO-718963,V1199,Vendor_199,56222.455978759644,Maintenance,P007,CC0157,0,18,One-off,40877.27523361533
T108575,2024-08-15,INV-741681,PO-111501,V1043,Vendor_043,50000.0,Logistics,P007,CC0100,0,37,Monthly,62390.63008302043
T108576,2025-05-07,INV-241882,PO-954322,V1115,Vendor_115,54493.74090121321,Logistics,P005,CC0191,0,7,Quarterly,57499.554467184294
T108577,2026-03-06,INV-156582,PO-329991,V1198,Vendor_198,50000.0,IT Services,P007,CC0147,0,56,Ad-hoc,53946.06659536318
T108578,2025-12-29,INV-277511,PO-647125,V1180,Vendor_180,79920.5790933387,Raw Material,P005,CC0156,0,-1,One-off,77068.01275451854
T108579,2025-05-26,INV-280759,PO-499447,V1120,Vendor_120,62670.75004597738,Raw Material,P007,CC0126,0,1,One-off,57884.41525255598
T108580,2024-08-01,INV-405460,PO-142386,V1039,Vendor_039,50000.0,Maintenance,P007,CC0118,0,34,Ad-hoc,36399.642223963776
T108581,2024-05-11,INV-387866,PO-732633,V1016,Vendor_016,124929.38750956187,Utilities,P003,CC0103,0,93,One-off,100117.78363149779
T108582,2024-09-16,INV-277690,PO-113422,V1051,Vendor_051,103266.36553541993,Maintenance,P009,CC0152,0,-5,Monthly,98653.36436289603
T108583,2024-04-27,INV-803685,PO-817176,V1013,Vendor_013,132326.51768673878,Services,P010,CC0131,0,98,Monthly,111818.9221660468
T108584,2024-07-31,INV-843558,PO-553691,V1039,Vendor_039,67405.52939480783,Raw Material,P008,CC0142,0,77,Quarterly,48981.25315593974
T108585,2024-05-04,INV-326049,PO-372240,V1014,Vendor_014,58813.89796221035,Logistics,P001,CC0198,1,113,Monthly,60437.65700868555
T108586,2025-09-18,INV-431512,PO-945949,V1152,Vendor_152,85116.8452332477,IT Services,P001,CC0164,1,97,Monthly,83284.1282723573
T108587,2025-05-15,INV-835195,PO-282864,V1117,Vendor_117,50000.0,Utilities,P009,CC0173,0,87,Ad-hoc,47641.190159263606
T108588,2025-03-24,INV-957547,PO-350978,V1103,Vendor_103,63897.13331823969,IT Services,P002,CC0163,0,93,Ad-hoc,74794.00030409517
T108589,2025-10-22,INV-809748,PO-681184,V1161,Vendor_161,54839.22767524107,Raw Material,P010,CC0117,0,83,Monthly,58114.04577976823
T108590,2025-01-04,INV-597855,PO-415293,V1082,Vendor_082,995364.1479102006,Logistics,P004,CC0166,0,1,Monthly,35042.45444987773
T108591,2024-12-30,INV-992982,PO-538122,V1080,Vendor_080,63813.991794954534,Utilities,P002,CC0188,0,74,Monthly,73842.10146639698
T108592,2024-08-09,INV-754391,PO-816393,V1041,Vendor_041,50000.0,Raw Material,P007,CC0199,1,16,Quarterly,49477.62711168711
T108593,2025-01-29,INV-709425,PO-922113,V1088,Vendor_088,53035.878587806874,Services,P007,CC0104,0,12,Monthly,53570.924897507444
T108594,2024-07-16,INV-126818,PO-821494,V1034,Vendor_034,71818.14743021852,IT Services,P007,CC0102,0,115,Quarterly,88605.18407010347
T108595,2025-05-15,INV-673693,PO-172405,V1117,Vendor_117,113127.02337083658,Packaging,P008,CC0197,1,107,Quarterly,86602.33291223177
T108596,2026-03-09,INV-359184,PO-949274,V1199,Vendor_199,50000.0,Raw Material,P006,CC0176,1,119,One-off,52982.115385342164
T108597,2025-04-04,INV-641381,PO-478732,V1106,Vendor_106,50600.71028526925,Utilities,P004,CC0101,0,-9,Quarterly,43986.98688035383
T108598,2024-10-15,INV-615718,PO-854803,V1059,Vendor_059,50000.0,Packaging,P005,CC0185,1,116,Quarterly,36101.33932853245
T108599,2025-07-26,INV-198657,PO-357272,V1137,Vendor_137,50000.0,Packaging,P007,CC0194,0,-10,Ad-hoc,48121.44859168157
T108600,2025-10-30,INV-515210,PO-634528,V1164,Vendor_164,50000.0,Services,P008,CC0124,0,110,Monthly,43508.39092881545
T108601,2025-02-18,INV-561899,PO-968061,V1094,Vendor_094,54272.60456309981,Utilities,P005,CC0121,0,7,Monthly,38039.439317768854
T108602,2024-09-09,INV-142830,PO-944878,V1050,Vendor_050,80252.7114883877,Maintenance,P001,CC0175,0,8,One-off,79913.00135805234
T108603,2025-08-14,INV-866333,PO-688824,V1142,Vendor_142,70278.61831520456,Raw Material,P005,CC0130,0,-5,One-off,62314.22723708646
T108604,2024-07-25,INV-943789,PO-652975,V1037,Vendor_037,50000.0,Maintenance,P006,CC0110,0,92,Quarterly,48023.69839552618
T108605,2026-03-09,INV-118771,PO-126400,V1199,Vendor_199,114356.97127524082,Utilities,P008,CC0169,0,94,Monthly,80854.80283877687
T108606,2024-10-29,INV-208206,PO-641420,V1063,Vendor_063,96009.85805381792,Utilities,P009,CC0154,0,17,Quarterly,90351.92069011016
T108607,2024-11-21,INV-213989,PO-478365,V1070,Vendor_070,50000.0,Packaging,P008,CC0127,0,94,Monthly,49112.13607798749
T108608,2025-08-23,INV-497108,PO-113952,V1145,Vendor_145,110420.9816516066,Maintenance,P003,CC0132,0,23,One-off,108169.79468391494
T108609,2024-03-19,INV-640493,PO-950709,V1002,Vendor_002,70507.1361947412,Raw Material,P001,CC0146,0,102,Ad-hoc,79684.0429933312
T108610,2024-08-06,INV-317367,PO-509911,V1040,Vendor_040,55368.844922994824,Utilities,P003,CC0122,0,53,Quarterly,71690.02704949043
T108611,2024-06-10,INV-862313,PO-792440,V1025,Vendor_025,71613.58160919618,Raw Material,P002,CC0105,0,64,Quarterly,51326.70080636989
T108612,2024-12-21,INV-379496,PO-138656,V1078,Vendor_078,59107.58885585875,Utilities,P007,CC0164,0,94,Monthly,55420.21691155555
T108613,2025-04-19,INV-376598,PO-320543,V1110,Vendor_110,78632.41730067828,Services,P003,CC0129,1,51,One-off,95462.1497576158
T108614,2024-07-20,INV-629235,PO-908891,V1035,Vendor_035,65752.81491806149,Packaging,P002,CC0140,1,47,Ad-hoc,70711.76444365608
T108615,2024-11-17,INV-884329,PO-943296,V1068,Vendor_068,50578.75846034598,Packaging,P006,CC0130,0,65,Quarterly,65254.73624525437
T108616,2025-09-25,INV-324054,PO-109423,V1154,Vendor_154,50000.0,Services,P005,CC0116,0,19,Quarterly,56402.478311360435
T108617,2026-01-26,INV-403773,PO-903285,V1187,Vendor_187,77931.94854542844,Logistics,P008,CC0154,0,122,Ad-hoc,88417.56706153392
